Student,total_time,compiled,compiled_successfully,ran_tests,test_results,modified,add_lines,change,remove_lines,cps,paste_lines,max_pastes,average_test_results,avg_paste
B2016\student6776,11967792.0,5155.0,3456.0,654.0,611.0,65114.0,26093.0,52938.0,3145.0,0.005552904,13926.0,347.0,0.934250765,4.772081
B2016\student6781,6264144.0,1120.0,816.0,400.0,375.0,26795.0,10039.0,22191.0,1301.0,0.004303381,4246.0,263.0,0.9375,6.34879887
B2016\student6787,783008.0,137.0,88.0,39.0,14.0,4661.0,3442.0,3676.0,281.0,0.005210675,2132.0,3.0,0.358974359,1.91369606
B2016\student6790,1844272.0,406.0,230.0,142.0,48.0,10680.0,3854.0,9171.0,653.0,0.002038203,1796.0,3.0,0.338028169,2.09298441
B2016\student6815,64144.0,30.0,25.0,5.0,,460.0,228.0,399.0,24.0,0.0120666,164.0,107.0,,4.719512195
B2016\student6824,14246608.0,4644.0,2949.0,402.0,167.0,74658.0,16857.0,67243.0,2567.0,0.003398493,8551.0,365.0,0.415422886,5.662144778
B2016\student6854,1419240.0,300.0,204.0,47.0,8.0,12691.0,3294.0,10918.0,214.0,0.003060088,589.0,165.0,0.170212766,7.373514431
B2016\student6874,10825672.0,2478.0,1681.0,893.0,1163.0,85792.0,33501.0,73662.0,2634.0,0.005804351,13385.0,319.0,1.302351624,4.694508778
B2016\student6877,8952312.0,2632.0,1593.0,953.0,1309.0,47224.0,22844.0,40170.0,2847.0,0.00575639,13407.0,347.0,1.373557188,3.843738346
B2016\student6953,14221040.0,3714.0,2314.0,956.0,1238.0,56932.0,31015.0,48394.0,4423.0,0.006917919,19773.0,347.0,1.294979079,4.975471603
B2016\student6956,4564712.0,477.0,253.0,372.0,225.0,29047.0,12199.0,24487.0,902.0,0.004581888,5532.0,152.0,0.60483871,3.780730296
B2016\student6960,4053928.0,836.0,557.0,357.0,256.0,23083.0,8947.0,19446.0,2037.0,0.010360075,3722.0,238.0,0.717086835,11.2839871
B2016\student6963,55704.0,1.0,1.0,1.0,,87.0,7.0,6.0,,0.00017952,6.0,3.0,,1.666666667
B2016\student6973,7120536.0,2110.0,1405.0,669.0,454.0,35127.0,12364.0,30112.0,1185.0,0.003145409,4873.0,251.0,0.678624813,4.596142007
B2016\student6981,7066352.0,512.0,256.0,307.0,273.0,46553.0,411811.0,41324.0,1178.0,0.416674544,405092.0,209.0,0.889250814,7.268395821
B2016\student6992,8578584.0,1477.0,748.0,1102.0,1254.0,36521.0,14515.0,31407.0,1415.0,0.004824456,7975.0,280.0,1.137931034,5.189592476
B2016\student6999,6578416.0,1547.0,848.0,553.0,1127.0,26706.0,17496.0,21929.0,2360.0,0.011124563,11371.0,674.0,2.037974684,6.435845572
B2016\student7001,18571712.0,4071.0,2731.0,1102.0,1428.0,113231.0,40898.0,96826.0,7116.0,0.011211837,19392.0,410.0,1.295825771,10.73757219
B2016\student7045,12904.0,1.0,1.0,,,4.0,175.0,,1.0,0.02867328,175.0,3.0,,2.114285714
B2016\student7054,5917336.0,1463.0,896.0,439.0,393.0,25062.0,15177.0,20920.0,2864.0,0.012951098,9459.0,436.0,0.895216401,8.101913522
B2016\student7067,1009792.0,287.0,230.0,36.0,,3942.0,1926.0,3276.0,913.0,0.007728324,1075.0,180.0,,7.259534884
B2016\student7080,9978352.0,2474.0,1215.0,998.0,806.0,48506.0,28599.0,39808.0,6472.0,0.006669338,16739.0,347.0,0.80761523,3.975685525
B2016\student7085,16791592.0,5180.0,3112.0,950.0,1026.0,69359.0,32075.0,61045.0,3558.0,0.004901441,22007.0,247.0,1.08,3.739855501
B2016\student7090,3504.0,,,3.0,,24.0,,,,0.0,,,,
B2016\student7119,6315456.0,2092.0,1232.0,553.0,80.0,31000.0,13614.0,26448.0,1260.0,0.00653872,6879.0,554.0,0.144665461,6.003052769
B2016\student7162,4515360.0,1612.0,1197.0,403.0,20.0,22293.0,17399.0,17037.0,2856.0,0.014105631,11117.0,290.0,0.049627792,5.729243501
B2016\student7165,4974808.0,990.0,573.0,391.0,496.0,21797.0,9665.0,17601.0,1860.0,0.006900166,5558.0,172.0,1.268542199,6.176142497
B2016\student7173,9880488.0,2892.0,1873.0,351.0,364.0,43921.0,23888.0,35238.0,4842.0,0.008260726,13254.0,180.0,1.037037037,6.158140939
B2016\student7180,4183488.0,1226.0,724.0,478.0,910.0,22818.0,17759.0,18263.0,2912.0,0.010890195,12037.0,322.0,1.90376569,3.784913184
B2016\student7193,369176.0,50.0,21.0,74.0,0.0,1174.0,925.0,1007.0,537.0,0.013118404,759.0,90.0,0.0,6.380764163
B2016\student7249,7149264.0,2328.0,1480.0,1233.0,2229.0,22873.0,14892.0,18990.0,1671.0,0.006570886,9812.0,397.0,1.807785888,4.787708928
B2016\student7255,182608.0,28.0,3.0,33.0,,1040.0,133.0,945.0,49.0,0.000208096,21.0,2.0,,1.80952381
B2016\student7258,9827120.0,3077.0,2075.0,576.0,651.0,51552.0,25514.0,44509.0,1773.0,0.006799754,16965.0,269.0,1.130208333,3.938815208
B2016\student7293,6067144.0,1010.0,390.0,595.0,628.0,32807.0,16102.0,27559.0,2596.0,0.004974828,9224.0,1493.0,1.055462185,3.272224631
B2016\student7320,7759280.0,4102.0,2685.0,915.0,1617.0,29477.0,25937.0,21765.0,1847.0,0.008205014,14873.0,440.0,1.767213115,4.28057554
B2016\student7341,10828768.0,2359.0,1121.0,604.0,502.0,60844.0,20824.0,52549.0,3280.0,0.006231087,9917.0,1493.0,0.831125828,6.803972976
B2016\student7346,6033624.0,1464.0,666.0,868.0,979.0,33309.0,13742.0,28569.0,2039.0,0.004234934,7917.0,130.0,1.127880184,3.227485159
B2016\student7368,7924888.0,2846.0,1638.0,644.0,618.0,32845.0,15268.0,28228.0,2015.0,0.006217123,8853.0,471.0,0.959627329,5.565345081
B2016\student7386,3116200.0,1100.0,511.0,303.0,229.0,20371.0,5953.0,17136.0,1184.0,0.00518099,1928.0,347.0,0.755775578,8.373962656
B2016\student7392,9916216.0,2822.0,1994.0,717.0,930.0,54857.0,33361.0,43964.0,4840.0,0.008589466,18702.0,383.0,1.29707113,4.554325741
B2016\student7411,1488.0,,,,,21.0,,,,0.0,,,,
B2016\student7414,1784088.0,375.0,212.0,264.0,631.0,10891.0,5705.0,9024.0,687.0,0.004838887,3289.0,86.0,2.390151515,2.624809973
B2016\student7421,462096.0,59.0,4.0,,,2090.0,1141.0,1683.0,54.0,0.00371135,641.0,31.0,,2.67550702
B2016\student7425,4698120.0,657.0,411.0,496.0,782.0,23024.0,12536.0,18823.0,1547.0,0.006699275,7177.0,324.0,1.576612903,4.385397799
B2016\student7442,56.0,,,,,16.0,,,,0.0,,,,
B2016\student7443,666672.0,68.0,30.0,61.0,62.0,4933.0,866.0,4394.0,400.0,0.000745494,255.0,2.0,1.016393443,1.949019608
B2016\student7457,5093712.0,1050.0,616.0,545.0,615.0,28061.0,18012.0,22650.0,1553.0,0.005745123,10954.0,251.0,1.128440367,2.671535512
B2016\student7485,8968872.0,1522.0,887.0,268.0,251.0,46304.0,16214.0,39248.0,5698.0,0.008753163,6864.0,1493.0,0.936567164,11.43735431
B2016\student7495,2586720.0,411.0,38.0,318.0,0.0,13185.0,3609.0,11654.0,421.0,0.001588112,1675.0,85.0,0.0,2.452537313
B2016\student7496,424808.0,100.0,28.0,25.0,10.0,2887.0,633.0,2542.0,107.0,0.002893072,263.0,152.0,0.4,4.673003802
B2016\student7507,6067472.0,2429.0,1599.0,638.0,434.0,21716.0,14653.0,17921.0,1099.0,0.006953308,9268.0,347.0,0.680250784,4.552114804
B2016\student7525,0.0,,,,,2.0,19.0,,,,19.0,81.0,,15.42105263
B2016\student7540,6745216.0,1144.0,692.0,588.0,579.0,29008.0,13436.0,23937.0,2319.0,0.005767495,6305.0,460.0,0.984693878,6.170182395
B2016\student7589,80.0,,,,,1.0,1.0,,,0.0,,,,
B2016\student7597,406720.0,3.0,2.0,,,217.0,746.0,1.0,,0.050233576,745.0,637.0,,27.42416107
B2016\student7616,8943080.0,4072.0,2633.0,1193.0,1776.0,30042.0,24551.0,24437.0,2121.0,0.006524151,17518.0,262.0,1.48868399,3.330631351
B2016\student7665,18174416.0,4531.0,2216.0,1361.0,1578.0,79274.0,42156.0,63812.0,7192.0,0.004551398,20835.0,362.0,1.159441587,3.970194384
B2016\student7671,3338448.0,761.0,452.0,286.0,344.0,19448.0,10527.0,16340.0,2045.0,0.008628261,6464.0,247.0,1.202797203,4.456219059
B2016\student7673,3843152.0,705.0,226.0,319.0,524.0,27393.0,7713.0,23913.0,955.0,0.003121656,2790.0,187.0,1.642633229,4.3
B2016\student7678,9937568.0,1377.0,782.0,657.0,1046.0,40101.0,20725.0,33707.0,2609.0,0.007957279,11237.0,1493.0,1.592085236,7.037109549
B2016\student7704,706744.0,129.0,23.0,145.0,50.0,5812.0,1064.0,5117.0,165.0,0.000539092,201.0,2.0,0.344827586,1.895522388
B2016\student7713,12406328.0,1828.0,1295.0,699.0,1430.0,66105.0,22353.0,56632.0,2781.0,0.005354526,9597.0,398.0,2.045779685,6.921954778
B2016\student7735,7473800.0,4561.0,3216.0,1131.0,38.0,25427.0,16029.0,20511.0,1549.0,0.006072948,9139.0,373.0,0.033598585,4.966407703
B2016\student7755,14778400.0,6459.0,4825.0,874.0,539.0,78226.0,32923.0,64750.0,5943.0,0.003970728,14316.0,381.0,0.616704805,4.098980162
B2016\student7773,3817288.0,689.0,365.0,306.0,427.0,20304.0,13725.0,16528.0,3424.0,0.015786076,8369.0,351.0,1.395424837,7.200382363
B2016\student7774,11549520.0,3295.0,2020.0,706.0,1106.0,55207.0,82171.0,44156.0,6184.0,0.027164852,67698.0,272.0,1.566572238,4.634420515
B2016\student7791,12749832.0,3897.0,2791.0,1224.0,841.0,64209.0,31318.0,52350.0,3923.0,0.007044799,16207.0,355.0,0.687091503,5.542049732
B2016\student7799,2769600.0,428.0,187.0,272.0,277.0,17837.0,7621.0,14666.0,1781.0,0.004532062,3425.0,188.0,1.018382353,3.664817518
B2016\student7802,13788392.0,4458.0,2810.0,1004.0,1450.0,61126.0,35374.0,51423.0,4309.0,0.007377002,22439.0,403.0,1.444223108,4.533045145
B2016\student7810,8571128.0,2324.0,1338.0,575.0,485.0,40850.0,16740.0,35216.0,1453.0,0.005536961,9783.0,371.0,0.843478261,4.851068179
B2016\student7830,11168.0,2.0,2.0,,,108.0,35.0,73.0,1.0,0.0,,,,
B2016\student7837,1052048.0,423.0,328.0,165.0,310.0,3536.0,7176.0,2349.0,559.0,0.012622998,5842.0,3.0,1.878787879,2.273194112
B2016\student7888,13897960.0,2860.0,1391.0,2105.0,1879.0,47541.0,30959.0,39025.0,3359.0,0.006143564,20185.0,324.0,0.89263658,4.230022294
B2016\student7891,9157528.0,2600.0,1663.0,735.0,881.0,48332.0,24303.0,39406.0,3703.0,0.007707757,10802.0,1493.0,1.198639456,6.534345492
B2016\student7911,1051696.0,222.0,138.0,159.0,59.0,4853.0,1894.0,4016.0,286.0,0.008256188,1094.0,239.0,0.371069182,7.936928702
B2016\student7933,1118624.0,179.0,72.0,140.0,88.0,7572.0,1612.0,6653.0,216.0,0.000908259,430.0,3.0,0.628571429,2.362790698
B2016\student7956,925464.0,116.0,47.0,88.0,75.0,5773.0,2413.0,4961.0,367.0,0.005964576,1438.0,100.0,0.852272727,3.838664812
B2016\student7970,2721640.0,502.0,264.0,220.0,245.0,16938.0,5270.0,15308.0,1152.0,0.003990241,3059.0,92.0,1.113636364,3.550179797
B2016\student7980,1134208.0,314.0,166.0,97.0,36.0,3575.0,2843.0,2998.0,1448.0,0.024638338,2330.0,110.0,0.371134021,11.99356223
B2016\student7985,8182744.0,2588.0,1686.0,543.0,450.0,24720.0,20058.0,20173.0,3198.0,0.006869456,14115.0,346.0,0.828729282,3.982359192
B2016\student8006,5993864.0,1241.0,754.0,521.0,687.0,27162.0,14186.0,21613.0,2829.0,0.009130671,7263.0,286.0,1.318618042,7.535178301
B2016\student8029,3801288.0,1059.0,611.0,343.0,172.0,15959.0,15940.0,13120.0,1187.0,0.015156179,11729.0,350.0,0.501457726,4.912012959
B2016\student8035,132016.0,36.0,21.0,24.0,,635.0,221.0,518.0,23.0,0.001264998,89.0,2.0,,1.876404494
B2016\student8043,3386856.0,784.0,420.0,195.0,129.0,17384.0,5769.0,14780.0,1412.0,0.003717017,2161.0,157.0,0.661538462,5.82554373
B2016\student8051,8556744.0,2167.0,1079.0,659.0,1041.0,39839.0,19401.0,32959.0,2044.0,0.004652471,9900.0,319.0,1.579666161,4.021212121
B2016\student8055,4173488.0,861.0,491.0,382.0,626.0,17057.0,8342.0,14290.0,1951.0,0.005353556,4520.0,186.0,1.638743455,4.943141593
B2016\student8067,1916752.0,781.0,542.0,217.0,153.0,8944.0,3716.0,7669.0,1230.0,0.011407318,2171.0,249.0,0.705069124,10.07139567
B2016\student8069,131712.0,23.0,14.0,15.0,,482.0,692.0,393.0,121.0,0.01134293,625.0,3.0,,2.3904
B2016\student8085,5027800.0,584.0,289.0,511.0,546.0,30437.0,5953.0,27851.0,1047.0,0.001754246,2594.0,146.0,1.068493151,3.400154202
B2016\student8089,825384.0,159.0,74.0,73.0,69.0,5621.0,1333.0,4879.0,187.0,0.00217838,319.0,56.0,0.945205479,5.636363636
B2016\student8100,8957216.0,1753.0,1094.0,864.0,1175.0,39634.0,15769.0,33372.0,1930.0,0.004871268,7700.0,374.0,1.359953704,5.666623377
B2016\student8110,8188360.0,1960.0,1173.0,661.0,1180.0,42038.0,15380.0,33535.0,2451.0,0.003061053,6269.0,247.0,1.785173979,3.998245334
B2016\student8118,10119912.0,4315.0,2577.0,1267.0,1574.0,46975.0,22715.0,37433.0,2258.0,0.005404197,10402.0,405.0,1.242304657,5.257642761
B2016\student8119,112.0,,,,,93.0,,,,0.0,,,,
B2016\student8133,1494872.0,226.0,110.0,216.0,126.0,8832.0,3396.0,7591.0,1361.0,0.014952451,1770.0,244.0,0.583333333,12.62824859
B2016\student8139,8506720.0,1991.0,1287.0,317.0,172.0,44586.0,17729.0,38517.0,2532.0,0.007039023,9496.0,674.0,0.542586751,6.305707666
B2016\student8152,2292288.0,529.0,247.0,264.0,264.0,13183.0,9591.0,10697.0,908.0,0.008566986,5169.0,143.0,1.0,3.799187464
B2016\student8157,1955312.0,651.0,382.0,137.0,50.0,9421.0,4834.0,7692.0,688.0,0.00527793,2920.0,199.0,0.364963504,3.534246575
B2016\student8187,1504840.0,186.0,44.0,211.0,285.0,10456.0,5111.0,8663.0,918.0,0.003474788,2413.0,3.0,1.3507109,2.167012018
B2016\student8192,787480.0,131.0,54.0,120.0,211.0,5922.0,2885.0,4868.0,130.0,0.003475644,1388.0,2.0,1.758333333,1.971902017
B2016\student8195,739592.0,505.0,197.0,235.0,16.0,3595.0,709.0,3174.0,99.0,0.000900496,191.0,56.0,0.068085106,3.486910995
B2016\student8199,7425312.0,2672.0,1609.0,600.0,467.0,34579.0,24999.0,27256.0,5206.0,0.008389412,15014.0,384.0,0.778333333,4.149060877
B2016\student8222,2686680.0,630.0,427.0,305.0,143.0,16669.0,7533.0,13570.0,995.0,0.010409874,3377.0,399.0,0.468852459,8.281907018
B2016\student8224,7297752.0,1172.0,488.0,426.0,455.0,42177.0,13906.0,37330.0,2093.0,0.00599349,6897.0,1493.0,1.068075117,6.341742787
B2016\student8264,4012272.0,925.0,459.0,546.0,620.0,19195.0,7693.0,16394.0,1441.0,0.004617334,3902.0,295.0,1.135531136,4.74782163
B2016\student8288,1003536.0,103.0,32.0,253.0,61.0,5966.0,1528.0,5070.0,131.0,0.013589946,270.0,9301.0,0.241106719,50.51111111
B2016\student8295,1682216.0,633.0,330.0,300.0,336.0,6203.0,4335.0,5199.0,622.0,0.005215739,3133.0,130.0,1.12,2.800510693
B2016\student8317,5380536.0,1056.0,373.0,433.0,364.0,25752.0,12301.0,21130.0,2376.0,0.00506864,6425.0,1493.0,0.840646651,4.244669261
B2016\student8319,929160.0,94.0,29.0,250.0,85.0,4025.0,5928.0,3343.0,957.0,0.014090146,5086.0,86.0,0.34,2.574125049
B2016\student8329,2486616.0,438.0,229.0,288.0,427.0,15916.0,7509.0,13107.0,857.0,0.005477323,3625.0,172.0,1.482638889,3.757241379
B2016\student8337,21070808.0,5954.0,3799.0,754.0,890.0,112748.0,40988.0,98826.0,9620.0,0.009538267,23939.0,322.0,1.180371353,8.39546347
B2016\student8349,64.0,,,,,9.0,,,,0.0,,,,
B2016\student8357,14298784.0,3841.0,2187.0,1391.0,1256.0,63733.0,25834.0,55296.0,2381.0,0.004778798,14955.0,324.0,0.90294752,4.569107322
B2016\student8363,12848728.0,3926.0,2596.0,768.0,790.0,65130.0,35865.0,53469.0,5760.0,0.009916235,20152.0,347.0,1.028645833,6.322499008
B2016\student8370,0.0,2736.0,2672.0,1040.0,,16.0,,,,,,,,
B2016\student8387,64.0,,,,,10.0,,,,0.0,,,,
B2016\student8389,10480744.0,3424.0,2044.0,727.0,942.0,54599.0,16123.0,48777.0,2510.0,0.002766216,9522.0,326.0,1.295735901,3.0447385
B2016\student8419,109520.0,23.0,9.0,12.0,,1046.0,195.0,889.0,527.0,0.0,,,,
B2016\student8428,2518000.0,385.0,226.0,138.0,,11349.0,8528.0,8885.0,998.0,0.011898729,5200.0,135.0,,5.761730769
B2016\student8430,6485096.0,3764.0,2806.0,668.0,697.0,17446.0,26146.0,11721.0,1429.0,0.015028151,20189.0,279.0,1.043413174,4.827331715
B2016\student8444,5016.0,329.0,315.0,303.0,,8.0,39.0,,,0.013955343,39.0,2.0,,1.794871795
B2016\student8480,3473096.0,617.0,311.0,516.0,574.0,14096.0,5177.0,11695.0,633.0,0.004160841,1669.0,347.0,1.112403101,8.658478131
B2016\student8518,13506608.0,2521.0,1497.0,1074.0,1414.0,58144.0,31682.0,49857.0,5292.0,0.007907907,21232.0,1493.0,1.316573557,5.030567069
B2016\student8521,4566560.0,950.0,477.0,403.0,430.0,24204.0,10287.0,20032.0,2047.0,0.003521688,5224.0,189.0,1.066997519,3.07848392
B2016\student8532,193264.0,38.0,24.0,45.0,,621.0,1048.0,461.0,404.0,0.021286944,899.0,180.0,,4.576195773
B2016\student8540,9965296.0,2440.0,1567.0,1384.0,2026.0,40834.0,20816.0,35151.0,1788.0,0.005096587,13667.0,1493.0,1.463872832,3.716177654
B2016\student8552,8942504.0,1789.0,1264.0,338.0,361.0,35465.0,12083.0,30915.0,1236.0,0.003244393,6100.0,400.0,1.068047337,4.756229508
B2016\student8560,7489944.0,1701.0,950.0,947.0,743.0,38186.0,214137.0,33346.0,197812.0,0.146868788,208056.0,324.0,0.784582893,5.287225555
B2016\student8561,913968.0,186.0,94.0,111.0,26.0,4771.0,817.0,4236.0,139.0,0.000889528,156.0,143.0,0.234234234,5.211538462
B2016\student8576,10906896.0,3877.0,2486.0,817.0,528.0,50350.0,29644.0,41163.0,8666.0,0.013614964,17747.0,387.0,0.64626683,8.367442385
B2016\student8580,10306136.0,2287.0,1422.0,812.0,785.0,49107.0,24140.0,37845.0,4547.0,0.003416605,7072.0,279.0,0.966748768,4.979072398
B2016\student8598,4684920.0,1140.0,583.0,540.0,493.0,22020.0,9768.0,18627.0,1439.0,0.006077372,5712.0,301.0,0.912962963,4.984593838
B2016\student8599,12454608.0,4053.0,2222.0,925.0,1592.0,47039.0,25217.0,39960.0,1943.0,0.004900034,15978.0,344.0,1.721081081,3.819501815
B2016\student8626,914176.0,196.0,80.0,147.0,110.0,4603.0,1395.0,4163.0,624.0,0.001837721,827.0,19.0,0.74829932,2.031438936
B2016\student8631,15143096.0,4342.0,1608.0,798.0,606.0,70774.0,38288.0,57347.0,6787.0,0.006009801,21193.0,350.0,0.759398496,4.294200915
B2016\student8665,11423888.0,2113.0,1058.0,1004.0,1091.0,54472.0,29216.0,46774.0,8741.0,0.016487031,19956.0,365.0,1.086653386,9.43806374
B2016\student8670,1495224.0,228.0,108.0,273.0,210.0,8960.0,2879.0,7576.0,315.0,0.0012667,864.0,47.0,0.769230769,2.19212963
B2016\student8724,7364160.0,1307.0,589.0,971.0,1064.0,30915.0,23011.0,24684.0,5019.0,0.013662522,15541.0,284.0,1.095777549,6.47403642
B2016\student8730,152.0,,,,,1.0,,1.0,,0.0,,,,
B2016\student8747,15714312.0,3167.0,1890.0,855.0,1661.0,91767.0,145728.0,80644.0,121308.0,0.041836003,131185.0,1493.0,1.942690058,5.011426611
B2016\student8753,1792504.0,445.0,197.0,156.0,66.0,10041.0,3722.0,8458.0,344.0,0.002123845,1685.0,3.0,0.423076923,2.259347181
B2016\student8755,11648792.0,2511.0,1218.0,1218.0,1121.0,44165.0,16050.0,36892.0,2201.0,0.003220763,7040.0,410.0,0.920361248,5.329261364
B2016\student8774,8390464.0,814.0,198.0,797.0,879.0,40545.0,16581.0,35591.0,4506.0,0.016023309,10266.0,371.0,1.102885822,13.09594779
B2016\student8776,9782472.0,2684.0,1606.0,798.0,1033.0,46878.0,24668.0,38589.0,4047.0,0.005964546,13078.0,333.0,1.294486216,4.461538462
B2016\student8780,11164016.0,2732.0,1319.0,877.0,328.0,45877.0,32391.0,37147.0,5124.0,0.007784833,19805.0,344.0,0.374002281,4.388285786
B2016\student8786,3100400.0,582.0,395.0,217.0,82.0,14610.0,8140.0,12064.0,705.0,0.007216166,4753.0,257.0,0.377880184,4.707132337
B2016\student8794,736792.0,95.0,28.0,87.0,149.0,4234.0,1392.0,3758.0,126.0,0.002272012,799.0,3.0,1.712643678,2.095118899
B2016\student8797,11366152.0,2907.0,1782.0,1114.0,1928.0,53965.0,31132.0,45948.0,3590.0,0.007389836,21334.0,247.0,1.73070018,3.937095716
B2016\student8819,1212680.0,467.0,335.0,118.0,45.0,7047.0,3333.0,6155.0,262.0,0.00701669,2040.0,139.0,0.381355932,4.171078431
B2016\student8846,102416.0,41.0,37.0,16.0,19.0,240.0,398.0,162.0,66.0,0.013913842,331.0,180.0,1.1875,4.305135952
B2016\student8854,16852616.0,3769.0,2405.0,1130.0,1348.0,81895.0,41959.0,66081.0,5835.0,0.00619435,22978.0,1493.0,1.192920354,4.54308469
B2016\student8863,7330168.0,1695.0,1136.0,402.0,691.0,39402.0,9688.0,34366.0,1150.0,0.00250158,3880.0,257.0,1.718905473,4.726030928
B2016\student8864,592944.0,245.0,150.0,47.0,23.0,3195.0,1505.0,2516.0,174.0,0.006622885,676.0,215.0,0.489361702,5.809171598
B2016\student8886,10764216.0,4026.0,2700.0,793.0,1087.0,35017.0,25906.0,27690.0,2469.0,0.007828996,16326.0,346.0,1.37074401,5.161889011
B2016\student8892,3750544.0,595.0,213.0,542.0,709.0,20441.0,11266.0,18040.0,1932.0,0.011497265,7980.0,347.0,1.308118081,5.403634085
B2016\student8909,4356584.0,582.0,297.0,405.0,439.0,30758.0,19634.0,27039.0,3589.0,0.013896209,14847.0,351.0,1.083950617,4.077591433
B2016\student8923,861280.0,416.0,283.0,52.0,38.0,4243.0,5544.0,3554.0,120.0,0.013613459,4662.0,70.0,0.730769231,2.515015015
B2016\student8957,7297304.0,1751.0,1133.0,460.0,320.0,36702.0,12807.0,31531.0,1342.0,0.004693514,6317.0,329.0,0.695652174,5.421877473
B2016\student8986,12874760.0,3860.0,2643.0,737.0,649.0,60401.0,39640.0,50674.0,10416.0,0.018474286,26046.0,344.0,0.880597015,9.131997236
B2016\student8993,4859120.0,946.0,678.0,273.0,367.0,22015.0,10629.0,18454.0,1589.0,0.010226131,5989.0,318.0,1.344322344,8.296877609
B2016\student9029,9327808.0,3222.0,1643.0,560.0,931.0,42109.0,14633.0,35220.0,2355.0,0.004758567,5907.0,452.0,1.6625,7.514305062
B2016\student9071,3127288.0,785.0,412.0,410.0,329.0,12952.0,8788.0,10696.0,1881.0,0.011058144,5562.0,502.0,0.802439024,6.217547645
B2016\student9097,4297528.0,738.0,415.0,540.0,524.0,20957.0,7922.0,17763.0,1014.0,0.00383709,3961.0,333.0,0.97037037,4.163090129
B2016\student9099,2872928.0,501.0,229.0,303.0,177.0,13407.0,7351.0,11354.0,998.0,0.007096245,4858.0,201.0,0.584158416,4.196582956
B2016\student9113,2215552.0,498.0,254.0,311.0,229.0,10005.0,2864.0,8474.0,449.0,0.001745389,920.0,78.0,0.736334405,4.20326087
B2016\student9129,2590520.0,1328.0,1030.0,284.0,1109.0,9578.0,43005.0,6749.0,3389.0,0.047339144,40117.0,300.0,3.904929577,3.056883615
B2016\student9141,509608.0,153.0,97.0,33.0,23.0,2790.0,478.0,2426.0,132.0,0.002757021,86.0,103.0,0.696969697,16.3372093
B2016\student9160,6439960.0,1819.0,1057.0,539.0,583.0,42728.0,16573.0,36997.0,1742.0,0.007605637,9336.0,405.0,1.081632653,5.246358183
B2016\student9175,3334400.0,649.0,450.0,391.0,472.0,19952.0,10384.0,16940.0,3315.0,0.007829894,6337.0,185.0,1.207161125,4.119930567
B2016\student9188,118528.0,38.0,22.0,23.0,,547.0,493.0,398.0,13.0,0.005483936,292.0,38.0,,2.226027397
B2016\student9207,21473176.0,7897.0,5535.0,1459.0,2148.0,97224.0,40883.0,80646.0,8596.0,0.00479766,22646.0,347.0,1.472241261,4.54919191
B2016\student9238,120056.0,16.0,4.0,10.0,,639.0,166.0,560.0,22.0,0.001174452,72.0,2.0,,1.958333333
B2016\student9272,314096.0,33.0,27.0,30.0,9.0,314.0,1568.0,109.0,285.0,0.057638429,1513.0,209.0,0.3,11.9656312
B2016\student9296,12523440.0,1529.0,601.0,909.0,1436.0,65165.0,23310.0,55871.0,2843.0,0.003035987,10715.0,209.0,1.579757976,3.548390107
B2016\student9298,7262008.0,1135.0,622.0,529.0,770.0,41954.0,16659.0,34854.0,3351.0,0.005255984,7355.0,282.0,1.45557656,5.189530931
B2016\student9302,7704.0,,,,,168.0,,,,0.0,,,,
B2016\student9315,178336.0,70.0,64.0,,,180.0,2310.0,115.0,9.0,0.037177014,2271.0,4.0,,2.919418758
B2016\student9325,0.0,924.0,888.0,576.0,,12.0,,,,,,,,
B2016\student9340,18481208.0,3886.0,1566.0,1439.0,175.0,88391.0,24543.0,78222.0,4351.0,0.005641677,11654.0,383.0,0.121612231,8.946713575
